ProdDescr,Plant,Vendor,RespUserPurGrp,POPurMethod,Requisitioner,PricePerUnit
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1M25-B_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,7293
Cable_1M20-0_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5309
Cable_1M20-A_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,6113
Cable_1M25-B_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,7303
Cable_1M25-B_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,8053
Cable_1M20-A_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5486
Cable_1M32-C_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,10738
Cable_1_M20__ASC_052301-ES______CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3345
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1M20-0_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4335
Cable_1M20-0_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4335
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_40MM_ASC_FWPM4___MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,19594
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_M20__ASC_0523-00-ES_____CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,2054
Cable_1_____TWAB4M40____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,11872
Cable_1_____TWAB4M40____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,11984
Cable_1_____TWAB4M40____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,11984
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_M20__ASC_052301-ES______CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,2595
Cable_1_M20__ASC_052301-ES______CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,2595
Cable_1_M20__ASC_052301-ES______CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,2595
Cable_1_M20__ASC_052301-ES______CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,2619
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB6M66____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,22355
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1M20-A_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4802
Cable_1M20-A_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4802
Cable_1M25-B_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,6837
Cable_1M20-0_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4585
Cable_1M20-0_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4585
Cable_1M20-A_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5554
Cable_1M20-A_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5971
Cable_1M25-B_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,7678
Cable_1M25-B_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,7803
Cable_1M25-B_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,6848
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1M32-C_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,10065
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9897
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_M25__ASC_052302-ES______CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,2337
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,534
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,534
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,534
Cable_1_40MM_ASC_FWPM4A__MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,23296
Cable_1M32-C_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,11488
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB5M53____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,16169
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_____TWAB5M53____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,16169
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_20MM_ASC_FWPM0___MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,282
Cable_1_20MM_ASC_FWPM0___MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,282
Cable_1_20MM_ASC_FWPM0___MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,282
Cable_1_____TWAB5M53____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,16658
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4163
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5713
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5713
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5713
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5713
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM2______MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5766
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,534
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4914
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4914
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4914
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4914
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4914
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,534
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,534
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1M20-0_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,379
Cable_1M32-C_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,11608
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1M20-0_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,379
Cable_1_____TWAB3M34____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,9898
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4729
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3354
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3457
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3457
Cable_1M20-0_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3938
Cable_1_____TWAB2M27____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4961
Cable_1M20-0_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4335
Cable_1_____TWAB1M20____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_____TWAB5M53____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,16658
Cable_1_____TWAB1M16____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,3323
Cable_1_____TWAB6M66____________C-H,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,22355
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_20MM_ASC_FWPM1A_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4125
Cable_1_25MM_ASC_GWPM1B__MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,1929
Cable_1M25-B_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,7174
Cable_1M25-B_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,7507
Cable_1M20-A_SWA_NON-POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,6174
Cable_1M25-B_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,7372
Cable_1M20-A_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,5835
Cable_1M20-0_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4978
Cable_1M20-0_SWA_POTTED_HAWKE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4728
Cable_1_25MM_ASC_FWPM1B_____MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,4914
Cable_1_20MM_ASC_GPHM20B__MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24753,1142
Cable_1_20MM_ASC_GWSM20A__MMCABLE,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24753,2743
Cable_1M20_ASC_ASC_0541-0_CCG,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24753,664
